,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
1490,chiriguana,magdalena,1953,287,32510179,260,54496335,0,0,547,87006614
1491,chiriguana,magdalena,1954,303,45910243,312,97129912,0,0,615,143040155
1492,chiriguana,magdalena,1955,347,53867182,356,108813509,0,0,703,162680691
1493,chiriguana,magdalena,1957,191,262658,204,599412,0,0,395,862070
1494,chiriguana,magdalena,1959,117,245621,125,496923,0,0,242,742544
1495,chiriguana,magdalena,1960,133,279053,167,916772,1,4125,301,1199950
1496,cienaga,magdalena,1955,198,31360500,73,34059838,0,0,271,65420338
1497,cienaga,magdalena,1957,302,610156,158,826157,0,0,460,1436313
1498,cienaga,magdalena,1958,364,897346,176,898802,8,37822,548,1833970
1499,cienaga,magdalena,1959,374,983384,180,899322,10,55964,564,1938670
1500,cienaga,magdalena,1960,279,720993,156,910342,9,47628,444,1678963
1501,codazzi,magdalena,1957,95,477008,108,553338,0,0,203,1030346
1502,codazzi,magdalena,1958,198,792947,204,1477331,12,56712,414,2326990
1503,codazzi,magdalena,1959,188,1224123,137,1897222,12,49615,337,3170960
1504,codazzi,magdalena,1960,227,1332636,147,2015486,13,77508,387,3425630
1505,el banco,magdalena,1952,188,36186508,504,125992195,0,0,692,162178703
1506,el banco,magdalena,1953,212,39273003,407,123689809,0,0,619,162962812
1507,el banco,magdalena,1954,190,58790778,445,128580000,0,0,635,187370778
1508,el banco,magdalena,1955,195,44111109,495,168446876,0,0,690,212557985
1509,el banco,magdalena,1957,130,234867,439,1386427,0,0,569,1621294
1510,el banco,magdalena,1958,205,349712,513,2002049,71,305900,789,2657661
1511,el banco,magdalena,1959,116,355590,384,2025905,53,230249,553,2611744
1512,el banco,magdalena,1960,167,585888,390,2218108,52,222463,609,3026459
1513,fundacion,magdalena,1952,202,65989647,333,179835952,0,0,535,245825599
1514,fundacion,magdalena,1953,354,84946864,402,206359950,0,0,756,291306844
1515,fundacion,magdalena,1954,460,159511447,480,254443448,0,0,940,413954895
1516,fundacion,magdalena,1955,456,150121746,554,368335404,0,0,1010,518457150
1517,fundacion,magdalena,1957,242,804462,530,3383066,0,0,772,4187528
1518,fundacion,magdalena,1958,360,1294843,560,3867792,50,255924,970,5418559
1519,fundacion,magdalena,1959,400,1957942,393,3647294,48,245264,841,5850500
1520,fundacion,magdalena,1960,434,1757158,391,3912371,51,243551,876,5913080
1521,guamal,magdalena,1959,189,486090,342,1168468,20,75633,551,1730191
1522,guamal,magdalena,1960,292,582450,438,1408540,20,76833,750,2067823
1523,pivijay,magdalena,1959,170,544334,254,1774609,13,47788,437,2366731
1524,pivijay,magdalena,1960,318,890215,249,1946368,14,54123,581,2890706
1525,plato,magdalena,1952,315,49516929,641,194434057,0,0,956,243950986
1526,plato,magdalena,1953,277,50008547,584,168710737,0,0,861,218719284
1527,plato,magdalena,1954,276,62611845,530,196030130,0,0,806,258641975
1528,plato,magdalena,1955,233,54602823,586,238846026,0,0,819,293448849
1529,plato,magdalena,1957,251,480491,631,2419238,0,0,882,2899729
1530,plato,magdalena,1958,406,801651,612,2740123,27,192246,1045,3734020
1531,plato,magdalena,1959,457,1068414,637,3042888,31,189790,1125,4301092
1532,plato,magdalena,1960,423,1109561,585,3216269,32,172227,1040,4498057
1533,riohacha,magdalena,1952,46,2979894,67,15312000,0,0,113,18291894
1534,riohacha,magdalena,1953,200,27183907,95,22867810,0,0,295,50051717
1535,san juan del cesar,magdalena,1952,237,38423475,324,82365475,0,0,561,120778950
1536,san juan del cesar,magdalena,1953,877,140060558,372,104388456,0,0,1249,244449014
1537,santa marta,magdalena,1952,390,78368519,155,67573153,0,0,545,145941672
1538,santa marta,magdalena,1953,456,89890401,189,76643742,0,0,645,166534143
1539,santa marta,magdalena,1954,597,106656691,209,112573241,0,0,806,219229932
1540,santa marta,magdalena,1955,422,125387862,220,140384284,0,0,642,265772146
1541,santa marta,magdalena,1957,454,1299090,351,2081581,0,0,805,3380671
1542,santa marta,magdalena,1958,479,1732867,358,2117538,48,267698,885,4118103
1543,santa marta,magdalena,1959,551,2362996,358,3783275,57,294912,966,6441183
1544,santa marta,magdalena,1960,564,2114454,329,3465180,52,259929,945,5839563
1545,valledupar,magdalena,1952,464,92649656,530,190575257,0,0,994,283224913
1546,valledupar,magdalena,1953,1201,244776726,660,251618347,0,0,1861,496395073
1547,valledupar,magdalena,1954,1182,290871986,846,335126991,0,0,2028,625998977
1548,valledupar,magdalena,1955,957,203877827,886,343629458,0,0,1843,547507285
1549,valledupar,magdalena,1957,441,1307112,571,2671543,0,0,1012,3978655
1550,valledupar,magdalena,1958,498,1738839,587,3444506,51,344548,1136,5527893
1551,valledupar,magdalena,1959,717,2336343,649,4544432,52,303177,1418,7183952
1552,valledupar,magdalena,1960,869,3359615,660,4770861,50,282032,1579,8412508
1553,villanueva,magdalena,1952,281,37291236,189,46378157,0,0,470,83669393
1554,villanueva,magdalena,1953,638,133371436,190,62411862,0,0,828,195783298
1555,acacias,meta,1959,218,552939,417,842824,57,209780,692,1605543
1556,acacias,meta,1960,274,622490,502,1005502,53,187486,829,1815478
1557,granada,meta,1959,95,124861,363,367009,17,78929,475,570799
1558,granada,meta,1960,254,395815,789,1370578,21,94935,1064,1861328
1559,guamal,meta,1955,357,74595252,1285,119122488,0,0,1642,193717740
1560,guamal,meta,1956,295,53925665,1231,106658577,0,0,1526,160584242
1561,guamal,meta,1957,457,871505,1257,1221580,0,0,1714,2093085
1562,guamal,meta,1958,630,1459437,1289,1506366,92,377782,2011,3343585
1563,guamal,meta,1959,310,561240,934,1022677,50,216544,1294,1800461
1564,guamal,meta,1960,330,555645,830,905793,51,257683,1211,1719121
1565,puerto lopez,meta,1955,218,86671000,245,52468500,0,0,463,139139500
1566,puerto lopez,meta,1956,323,42382748,256,50642908,0,0,579,93025656
1567,puerto lopez,meta,1957,253,301167,243,438240,0,0,496,739407
1568,puerto lopez,meta,1958,269,313350,229,410704,1,1525,499,725579
1569,puerto lopez,meta,1959,292,367710,201,441093,0,0,493,808803
1570,puerto lopez,meta,1960,319,446726,217,842674,0,0,536,1289400
1571,restrepo,meta,1955,446,42439750,1357,98703065,0,0,1803,141142815
1572,restrepo,meta,1956,449,41011094,1252,110392813,0,0,1701,151403907
1573,restrepo,meta,1957,504,526254,1195,1076873,0,0,1699,1603127
1574,restrepo,meta,1958,519,695173,1147,1205894,22,102898,1688,2003965
1575,restrepo,meta,1959,606,999452,1074,1395156,24,102199,1704,2496807
1576,restrepo,meta,1960,604,1004248,1009,1473062,22,82683,1635,2559993
1577,san martin,meta,1955,374,83189273,1425,111600319,0,0,1799,194789592
1578,san martin,meta,1956,228,46195866,1375,120205308,0,0,1603,166401174
1579,san martin,meta,1957,172,248878,1229,944883,0,0,1401,1193761
1580,san martin,meta,1958,197,360715,1202,974573,15,68161,1414,1403449
1581,san martin,meta,1959,222,579331,987,1308952,12,58893,1221,1947176
1582,san martin,meta,1960,239,596782,883,2081517,27,85146,1149,2763445
1583,villavicencio,meta,1952,860,137571167,149,54251109,0,0,1009,191822276
1584,villavicencio,meta,1953,977,227041583,2463,260340066,0,0,3440,487381649
1585,villavicencio,meta,1954,1934,494052907,5445,585281532,0,0,7379,1079334439
1586,villavicencio,meta,1955,864,365993381,972,360785860,0,0,1836,726779241
1587,villavicencio,meta,1956,969,349375665,942,497712864,0,0,1911,847088529
1588,villavicencio,meta,1957,910,2972196,962,4576607,0,0,1872,7548803
1589,villavicencio,meta,1958,875,2956536,956,4482043,69,464505,1900,7903084
1590,villavicencio,meta,1959,849,2751341,940,5438760,92,780563,1881,8970664
1591,villavicencio,meta,1960,897,2924356,1049,6827668,101,856586,2047,10608610
1592,contadero,nariño,1955,431,45558500,67,14720784,0,0,498,60279284
1593,contadero,nariño,1956,558,59750000,158,26677488,0,0,716,86427488
1594,contadero,nariño,1957,627,699543,182,267620,0,0,809,967163
1595,contadero,nariño,1958,639,799591,166,199765,22,124187,827,1123543
1596,contadero,nariño,1959,580,781948,194,240179,24,147205,798,1169332
1597,contadero,nariño,1960,630,949893,132,197338,24,120171,786,1267402
1598,el tambo,nariño,1960,312,369090,345,644921,25,69471,682,1083482
1599,ipiales,nariño,1952,756,78945950,250,46363527,0,0,1006,125309477
1600,ipiales,nariño,1953,763,90025074,249,53362663,0,0,1012,143387737
1601,ipiales,nariño,1954,778,103208691,256,64513380,0,0,1034,167722071
1602,ipiales,nariño,1955,585,104108191,239,72498943,0,0,824,176607134
1603,ipiales,nariño,1956,589,112037213,264,101738621,0,0,853,213775834
1604,ipiales,nariño,1957,600,1307857,262,1135406,0,0,862,2443263
1605,ipiales,nariño,1958,647,1575588,217,749547,57,485262,921,2810397
1606,ipiales,nariño,1959,828,2045924,222,951750,54,366023,1104,3363697
1607,ipiales,nariño,1960,1009,2724273,287,1446488,51,313178,1347,4483939
1608,la cruz,nariño,1952,818,79434500,146,29263000,0,0,964,108697500
1609,la cruz,nariño,1953,993,120828000,131,29472600,0,0,1124,150300600
1610,la cruz,nariño,1954,1179,153380000,152,46653750,0,0,1331,200033750
1611,la cruz,nariño,1955,1374,190413989,154,44840000,0,0,1528,235253989
1612,la cruz,nariño,1956,1368,189966706,115,33770000,0,0,1483,223736706
1613,la cruz,nariño,1957,1150,1579596,97,326390,0,0,1247,1905986
1614,la cruz,nariño,1958,1035,1543589,122,459879,20,49742,1177,2053210
1615,la cruz,nariño,1959,873,1411494,128,472692,12,71485,1013,1955671
1616,la cruz,nariño,1960,895,1511524,158,509508,11,62222,1064,2083254
1617,la union,nariño,1952,849,70561553,297,49113885,0,0,1146,119675438
1618,la union,nariño,1953,891,84720195,324,51946320,0,0,1215,136666515
1619,la union,nariño,1954,975,109453494,305,60296132,0,0,1280,169749626
1620,la union,nariño,1955,1147,138974887,372,78483117,0,0,1519,217458004
1621,la union,nariño,1956,997,116450304,472,105801411,0,0,1469,222251715
1622,la union,nariño,1957,1083,1468702,434,1004495,0,0,1517,2473197
1623,la union,nariño,1958,1072,1534442,412,1086992,47,74949,1531,2696383
1624,la union,nariño,1959,1062,1523189,359,974347,64,148659,1485,2646195
1625,la union,nariño,1960,1014,1459955,361,1010420,87,238631,1462,2709006
1626,mocoa,nariño,1955,172,7279468,482,48377802,0,0,654,55657270
1627,mocoa,nariño,1956,186,10448929,504,49825968,0,0,690,60274897
1628,mocoa,nariño,1957,233,133662,502,507233,0,0,735,640895
1629,pasto,nariño,1952,1466,114879328,1121,249482796,0,0,2587,364362124
1630,pasto,nariño,1953,1589,139078677,1091,238646377,0,0,2680,377725054
1631,pasto,nariño,1954,1733,163626874,1246,272818741,0,0,2979,436445615
1632,pasto,nariño,1955,1744,159878103,1461,339950396,0,0,3205,499828499
1633,pasto,nariño,1956,1583,160705993,1426,342035429,0,0,3009,502741422
1634,pasto,nariño,1957,1564,1543820,1395,3658351,0,0,2959,5202171
1635,pasto,nariño,1958,1778,2095909,1248,3188113,239,1190470,3265,6474492
1636,pasto,nariño,1959,1760,2563535,1225,3395576,253,1263418,3238,7222529
1637,pasto,nariño,1960,1847,3069289,951,3445074,222,1064416,3020,7578779
1638,samaniego,nariño,1952,268,15738227,90,10338964,0,0,358,26077191
1639,samaniego,nariño,1953,395,26724000,112,12893373,0,0,507,39527373
1640,samaniego,nariño,1954,533,43874170,162,23359545,0,0,695,67233715
1641,samaniego,nariño,1955,685,56071014,243,38334834,0,0,928,94405848
1642,samaniego,nariño,1956,686,58109320,345,51453701,0,0,1031,109563021
1643,samaniego,nariño,1957,760,668795,322,466119,0,0,1082,1134914
1644,samaniego,nariño,1958,827,827195,331,504622,14,51227,1172,1383044
1645,samaniego,nariño,1959,841,902200,363,468011,15,52604,1219,1422815
1646,samaniego,nariño,1960,952,1151849,324,599782,17,65340,1293,1816971
1647,sandona,nariño,1952,215,15087000,43,7703400,0,0,258,22790400
1648,sandona,nariño,1953,463,37934560,116,16469192,0,0,579,54403752
1649,sandona,nariño,1954,545,48314700,168,22404700,0,0,713,70719400
1650,sandona,nariño,1955,731,66745340,199,25757592,0,0,930,92502932
1651,sandona,nariño,1956,744,74442062,210,30807573,0,0,954,105249635
1652,sandona,nariño,1957,692,652946,231,351074,0,0,923,1004020
1653,sandona,nariño,1958,678,647571,199,349722,31,100192,908,1097485
1654,sandona,nariño,1959,655,738190,199,323007,30,112980,884,1174177
1655,sandona,nariño,1960,802,907011,242,402635,32,117054,1076,1426700
1656,tumaco,nariño,1957,86,69660,49,90231,0,0,135,159891
1657,tumaco,nariño,1958,856,333904,186,420675,3,10175,1045,764754
1658,tumaco,nariño,1959,985,530151,231,510347,3,9234,1219,1049732
1659,tumaco,nariño,1960,1153,543152,239,447747,2,5231,1394,996130
1660,tuquerres,nariño,1952,665,46314080,394,55848582,0,0,1059,102162662
1661,tuquerres,nariño,1953,366,25719041,313,45899278,0,0,679,71618319
1662,tuquerres,nariño,1954,633,55406438,167,39051029,0,0,800,94457467
1663,tuquerres,nariño,1955,643,68305694,162,48326377,0,0,805,116632071
1664,tuquerres,nariño,1956,576,65120584,191,61835798,0,0,767,126956382
1665,tuquerres,nariño,1957,481,643020,148,604186,0,0,629,1247206
1666,tuquerres,nariño,1958,694,1072434,191,593574,59,313539,944,1979547
1667,tuquerres,nariño,1959,1026,1478520,387,999533,60,355359,1473,2833412
1668,tuquerres,nariño,1960,1121,1893854,438,1048974,62,336213,1621,3279041
1669,arboledas,norte de santander,1954,378,34599500,36,2692100,0,0,414,37291600
1670,arboledas,norte de santander,1955,435,38698116,35,5431141,0,0,470,44129257
1671,arboledas,norte de santander,1956,446,37844295,55,12095956,0,0,501,49940251
1672,arboledas,norte de santander,1957,327,335940,61,127408,0,0,388,463348
1673,arboledas,norte de santander,1958,334,410637,55,88941,61,177760,450,677338
1674,arboledas,norte de santander,1959,427,564861,75,151520,52,128616,554,844997
1675,arboledas,norte de santander,1960,326,400120,100,179899,46,123760,472,703779
1676,cachira,norte de santander,1952,298,20442000,85,16638000,0,0,383,37080000
1677,cachira,norte de santander,1953,381,26460000,160,26344000,0,0,541,52804000
1678,cachira,norte de santander,1954,551,42332000,198,27143250,0,0,749,69475250
1679,cachira,norte de santander,1955,605,46228500,258,37817950,0,0,863,84046450
1680,cachira,norte de santander,1956,666,49041500,316,43354250,0,0,982,92395750
1681,cachira,norte de santander,1957,543,426120,272,313347,0,0,815,739967
1682,cachira,norte de santander,1958,624,564610,221,322244,20,84537,865,971391
1683,cachira,norte de santander,1959,645,621670,213,335564,20,81341,878,1038575
1684,cachira,norte de santander,1960,738,864265,184,283733,19,75554,941,1223552
1685,chinacota,norte de santander,1952,292,33806862,82,19677763,0,0,374,53484625
1686,chinacota,norte de santander,1953,337,36254433,114,27109443,0,0,451,63363876
1687,chinacota,norte de santander,1954,343,43072135,123,28951109,0,0,466,72023244
1688,chinacota,norte de santander,1955,293,30542000,184,47889085,0,0,477,78431085
1689,chinacota,norte de santander,1956,254,28655100,191,45901070,0,0,445,74556170
1690,chinacota,norte de santander,1957,176,200615,149,359676,0,0,325,560291
1691,chinacota,norte de santander,1958,255,377995,98,314822,53,222020,406,914837
1692,chinacota,norte de santander,1959,240,382250,142,632857,43,241791,425,1256898
1693,chinacota,norte de santander,1960,253,443204,160,645824,39,203761,452,1292789
1694,concepcion,norte de santander,1958,301,449191,102,534690,65,452600,468,1436481
1695,convencion,norte de santander,1954,681,94176331,329,151541973,0,0,1010,245718304
1696,convencion,norte de santander,1955,728,104989176,312,194282389,0,0,1040,299271565
1697,convencion,norte de santander,1956,721,92296683,330,188567580,0,0,1051,280864263
1698,convencion,norte de santander,1957,434,554875,234,1295228,0,0,668,1850103
1699,convencion,norte de santander,1959,329,447595,104,485622,56,401036,489,1334253
1700,convencion,norte de santander,1960,291,398573,131,613080,58,307085,480,1318738
1701,cucuta,norte de santander,1952,886,203642900,276,167243460,0,0,1162,370886360
1702,cucuta,norte de santander,1953,970,251996029,319,190924619,0,0,1289,442920708
1703,cucuta,norte de santander,1954,842,269207000,319,211176822,0,0,1161,480383822
1704,cucuta,norte de santander,1955,994,287615555,445,309271064,0,0,1439,596886619
1705,cucuta,norte de santander,1956,564,178274000,479,375407930,0,0,1043,553681930
1706,cucuta,norte de santander,1957,576,2007830,483,3708427,0,0,1059,5716257
1707,cucuta,norte de santander,1958,422,1860487,364,3163223,72,661443,858,5685153
1708,cucuta,norte de santander,1959,466,2043165,375,3425580,71,676255,912,6145000
1709,cucuta,norte de santander,1960,593,2694273,496,5015011,72,664914,1161,8374198
1710,durania,norte de santander,1956,438,134355000,32,14830781,0,0,470,149185781
1711,durania,norte de santander,1957,400,1444490,66,375033,0,0,466,1819523
1712,durania,norte de santander,1958,408,1517385,57,306415,38,173944,503,1997744
1713,durania,norte de santander,1959,466,1688600,70,280143,38,160463,574,2129206
1714,durania,norte de santander,1960,368,1370689,72,305580,33,137249,473,1813518
1715,gramalote,norte de santander,1954,274,35362000,60,9524973,0,0,334,44886973
1716,gramalote,norte de santander,1955,417,50093300,122,25634255,0,0,539,75727555
1717,gramalote,norte de santander,1956,405,52934875,183,51644070,0,0,588,104578945
1718,gramalote,norte de santander,1957,432,566196,198,714371,0,0,630,1280567
1719,gramalote,norte de santander,1958,506,699207,160,355972,62,461344,728,1516523
1720,gramalote,norte de santander,1959,416,611235,142,288301,54,378180,612,1277716
1721,gramalote,norte de santander,1960,468,717107,140,336584,50,337718,658,1391409
1722,ocaña,norte de santander,1952,1156,134976809,397,179343789,0,0,1553,314320598
1723,ocaña,norte de santander,1953,1105,160221042,562,283576109,0,0,1667,443797151
1724,ocaña,norte de santander,1954,668,142398786,432,238491779,0,0,1100,380890565
1725,ocaña,norte de santander,1955,607,93351681,459,221051359,0,0,1066,314403040
1726,ocaña,norte de santander,1956,553,76354681,407,174141976,0,0,960,250496657
1727,ocaña,norte de santander,1957,424,579907,227,1091614,0,0,651,1671521
1728,ocaña,norte de santander,1958,429,709355,194,1176057,43,116159,666,2001571
1729,ocaña,norte de santander,1959,562,1155095,172,1367631,33,93337,767,2616063
1730,ocaña,norte de santander,1960,760,1574454,197,1649893,27,85650,984,3309997
1731,pamplona,norte de santander,1952,821,70983930,328,68818808,0,0,1149,139802738
1732,pamplona,norte de santander,1953,842,83947900,350,88436275,0,0,1192,172384175
1733,pamplona,norte de santander,1954,853,111376000,420,107711461,0,0,1273,219087461
1734,pamplona,norte de santander,1955,887,133951000,584,184496182,0,0,1471,318447182
1735,pamplona,norte de santander,1956,893,125632880,588,210878701,0,0,1481,336511581
1736,pamplona,norte de santander,1957,864,1180654,551,1831869,0,0,1415,3012523
1737,pamplona,norte de santander,1958,1037,1765891,525,1718204,66,259467,1628,3743562
1738,pamplona,norte de santander,1959,1033,1980032,433,1408864,63,242036,1529,3630932
1739,pamplona,norte de santander,1960,1089,2433473,499,1803467,55,201721,1643,4438661
1740,salazar,norte de santander,1952,672,65812597,207,20811923,0,0,879,86624520
1741,salazar,norte de santander,1953,847,77529547,209,26477729,0,0,1056,104007276
1742,salazar,norte de santander,1954,390,54148000,114,23891900,0,0,504,78039900
1743,salazar,norte de santander,1955,306,56091500,138,37346268,0,0,444,93437768
1744,salazar,norte de santander,1956,411,54991900,166,39092996,0,0,577,94084896
1745,salazar,norte de santander,1957,333,449342,164,574022,0,0,497,1023364
1746,salazar,norte de santander,1958,322,551500,120,294684,33,264821,475,1111005
1747,salazar,norte de santander,1959,344,601442,120,321167,31,237089,495,1159698
1748,salazar,norte de santander,1960,328,528459,113,365155,30,206371,471,1099985
1749,sardinata,norte de santander,1952,507,66051795,40,9642500,0,0,547,75694295
1750,sardinata,norte de santander,1953,479,59286500,89,13163750,0,0,568,72450250
1751,sardinata,norte de santander,1954,415,64964000,87,11844050,0,0,502,76808050
1752,sardinata,norte de santander,1955,517,65998000,141,27690350,0,0,658,93688350
1753,sardinata,norte de santander,1956,456,64222000,150,24015593,0,0,606,88237593
1754,sardinata,norte de santander,1957,439,691650,134,170607,0,0,573,862257
1755,sardinata,norte de santander,1958,510,780895,132,222967,8,26428,650,1030290
1756,sardinata,norte de santander,1959,572,881300,148,359938,11,36051,731,1277289
1757,sardinata,norte de santander,1960,606,919780,152,349692,12,44338,770,1313810
1758,toledo,norte de santander,1952,463,38171003,97,18037700,0,0,560,56208703
1759,toledo,norte de santander,1953,666,57251500,214,23745640,0,0,880,80997140
1760,toledo,norte de santander,1954,801,69895500,238,27206833,0,0,1039,97102333
1761,toledo,norte de santander,1955,749,68266594,266,38210267,0,0,1015,106476861
1762,toledo,norte de santander,1956,622,55249100,234,34915103,0,0,856,90164203
1763,toledo,norte de santander,1957,640,625740,205,310212,0,0,845,935952
1764,toledo,norte de santander,1958,720,730378,155,258999,30,105987,905,1095364
1765,toledo,norte de santander,1959,722,719346,162,314653,28,90240,912,1124239
1766,toledo,norte de santander,1960,854,883735,228,487533,24,98666,1106,1469934
1767,mocoa,putumayo,1952,81,4555000,91,14159000,0,0,172,18714000
1768,mocoa,putumayo,1953,156,9756123,334,47095302,0,0,490,56851425
1769,mocoa,putumayo,1954,184,8587500,441,46625749,0,0,625,55213249
1770,mocoa,putumayo,1958,259,151673,496,665260,47,184620,802,1001553
1771,mocoa,putumayo,1959,343,238278,643,842429,54,206413,1040,1287120
1772,mocoa,putumayo,1960,297,233039,544,596299,7,21448,848,850786
1773,sibundoy,putumayo,1960,67,177160,216,510410,55,198319,338,885889
1774,san andres,san andres y providencia,1952,78,2926200,4,390000,0,0,82,3316200
1775,san andres,san andres y providencia,1953,94,3863400,13,1216000,0,0,107,5079400
1776,san andres,san andres y providencia,1954,75,5256200,17,2071243,0,0,92,7327443
1777,san andres,san andres y providencia,1955,103,5979176,23,2861903,0,0,126,8841079
1778,san andres,san andres y providencia,1956,83,5056600,22,1791300,0,0,105,6847900
1779,san andres,san andres y providencia,1957,93,108150,16,22942,0,0,109,131092
1780,san andres,san andres y providencia,1958,88,89254,12,24962,0,0,100,114216
1781,san andres,san andres y providencia,1959,87,138620,11,19760,0,0,98,158380
1782,san andres,san andres y providencia,1960,89,164761,12,41385,0,0,101,206146
1783,barichara,santander,1956,203,21729000,41,5442250,0,0,244,27171250
1784,barichara,santander,1957,287,304655,68,190545,0,0,355,495200
1785,barichara,santander,1958,345,365420,79,205415,38,210576,462,781411
1786,barichara,santander,1959,299,361135,90,306196,39,195197,428,862528
1787,barichara,santander,1960,503,549735,91,292239,35,183090,629,1025064
1788,barrancabermeja,santander,1954,29,5750000,43,29100000,0,0,72,34850000
1789,barrancabermeja,santander,1955,66,10910000,108,71899160,0,0,174,82809160
1790,barrancabermeja,santander,1956,80,14784870,122,87278606,0,0,202,102063476
1791,barrancabermeja,santander,1957,118,163381,142,872026,0,0,260,1035407
1792,barrancabermeja,santander,1958,158,391934,143,1112517,0,0,301,1504451
1793,barrancabermeja,santander,1959,274,359736,183,1166738,0,0,457,1526474
1794,barrancabermeja,santander,1960,379,610873,277,1832666,3,20000,659,2463539
1795,bucaramanga,santander,1952,1338,155479480,343,150755039,0,0,1681,306234519
1796,bucaramanga,santander,1953,1359,134293588,436,146703252,0,0,1795,280996840
1797,bucaramanga,santander,1954,1239,184394837,707,253762861,0,0,1946,438157698
1798,bucaramanga,santander,1955,1604,246201675,1057,463711726,0,0,2661,709913401
1799,bucaramanga,santander,1956,1725,291212782,1156,559298267,0,0,2881,850511049
1800,bucaramanga,santander,1957,1790,3073827,1240,5894054,0,0,3030,8967881
1801,bucaramanga,santander,1958,2318,4595274,1160,5730027,143,1090161,3621,11415462
1802,bucaramanga,santander,1959,2653,5846830,1291,7272392,147,1197495,4091,14316717
1803,bucaramanga,santander,1960,3253,8154852,1374,9352350,137,1238228,4764,18745430
1804,charala,santander,1952,735,68814600,171,39014974,0,0,906,107829574
1805,charala,santander,1953,868,74641136,405,75071563,0,0,1273,149712699
1806,charala,santander,1954,1085,104610286,623,106861061,0,0,1708,211471347
1807,charala,santander,1955,1232,117994889,733,122213567,0,0,1965,240208456
1808,charala,santander,1956,857,81271307,498,91732515,0,0,1355,173003822
1809,charala,santander,1957,651,718001,456,831500,0,0,1107,1549501
1810,charala,santander,1958,707,867020,333,780890,30,150613,1070,1798523
1811,charala,santander,1959,780,989727,259,748957,29,173532,1068,1912216
1812,charala,santander,1960,912,1367313,237,815440,26,151159,1175,2333912
1813,cimitarra,santander,1956,47,7147461,94,27176327,0,0,141,34323788
1814,cimitarra,santander,1957,109,133180,141,669527,0,0,250,802707
1815,cimitarra,santander,1958,158,212532,121,508528,19,93088,298,814148
1816,cimitarra,santander,1959,153,277687,338,1169989,20,114199,511,1561875
1817,cimitarra,santander,1960,257,444397,371,1249072,20,96741,648,1790210
1818,concepcion,santander,1959,797,835620,119,362673,34,303234,950,1501527
1819,concepcion,santander,1960,964,1086692,235,756164,35,314262,1234,2157118
1820,gambita,santander,1956,240,24327830,253,37270425,0,0,493,61598255
1821,gambita,santander,1957,262,280998,243,389907,0,0,505,670905
1822,gambita,santander,1958,268,353196,217,410735,1,5360,486,769291
1823,gambita,santander,1959,268,379735,220,456590,1,4404,489,840729
1824,gambita,santander,1960,466,684380,213,529048,2,5431,681,1218859
1825,güepsa,santander,1960,624,828543,119,464981,76,302451,819,1595975
1826,malaga,santander,1952,1374,88310033,29,8493300,0,0,1403,96803333
1827,malaga,santander,1953,1496,104038368,29,8940000,0,0,1525,112978368
1828,malaga,santander,1954,1887,151615309,151,28400516,0,0,2038,180015825
1829,malaga,santander,1955,2167,172510487,233,54096431,0,0,2400,226606918
1830,malaga,santander,1956,2407,182737602,253,78617450,0,0,2660,261355052
1831,malaga,santander,1957,2258,1722167,274,996357,0,0,2532,2718524
1832,malaga,santander,1958,2234,1786598,218,439266,96,562762,2548,2788626
1833,malaga,santander,1959,1594,1401088,150,294310,65,338557,1809,2033955
1834,malaga,santander,1960,1923,1846249,190,419000,68,351541,2181,2616790
1835,matanza,santander,1952,426,23287457,44,8693621,0,0,470,31981078
1836,matanza,santander,1953,499,29988925,107,14911078,0,0,606,44900003
1837,matanza,santander,1954,533,36612000,173,19747725,0,0,706,56359725
1838,matanza,santander,1955,590,44960000,245,26857793,0,0,835,71817793
1839,matanza,santander,1956,551,45728000,269,32695647,0,0,820,78423647
1840,matanza,santander,1957,487,422350,238,286169,0,0,725,708519
1841,matanza,santander,1958,458,409455,148,181158,16,88268,622,678881
1842,matanza,santander,1959,463,423355,126,216542,14,68119,603,708016
1843,matanza,santander,1960,489,443767,88,166531,16,81513,593,691811
1844,oiba,santander,1960,267,489075,121,528715,23,99498,411,1117288
1845,onzaga,santander,1955,670,64952500,45,8015000,0,0,715,72967500
1846,onzaga,santander,1956,619,60823038,44,9714000,0,0,663,70537038
1847,onzaga,santander,1957,491,461335,85,147205,0,0,576,608540
1848,onzaga,santander,1958,399,393095,128,174280,2,12000,529,579375
1849,onzaga,santander,1959,410,403645,164,234765,3,20000,577,658410
1850,onzaga,santander,1960,466,493138,127,188255,4,27000,597,708393
1851,piedecuesta,santander,1954,566,33836000,133,17324845,0,0,699,51160845
1852,piedecuesta,santander,1955,585,35787979,177,33557819,0,0,762,69345798
1853,piedecuesta,santander,1956,738,44965406,181,32148980,0,0,919,77114386
1854,piedecuesta,santander,1957,602,418497,159,248853,0,0,761,667350
1855,piedecuesta,santander,1958,537,369078,92,155512,31,153546,660,678136
1856,piedecuesta,santander,1959,488,434405,72,225390,22,113118,582,772913
1857,piedecuesta,santander,1960,580,535012,88,333266,16,95142,684,963420
1858,puente nacional,santander,1952,444,27191196,463,58121345,0,0,907,85312541
1859,puente nacional,santander,1953,485,33174640,499,61487584,0,0,984,94662224
1860,puente nacional,santander,1954,551,46597774,847,110191841,0,0,1398,156789615
